Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2023-07-30,5.0,42.98,38.62,8816,8834,-18
2023-07-30,6.0,36.92,35.7,8807,8802,5
2023-07-30,7.0,28.47,30.16,8767,8775,-8
2023-07-30,8.0,32.73,31.6,8875,8967,-92
2023-07-30,9.0,33.69,29.67,9180,9235,-55
2023-07-30,10.0,30.84,34.38,9499,9508,-9
2023-07-30,11.0,49.0,48.28,9728,9764,-36
2023-07-30,12.0,48.45,61.1,9952,10007,-55
2023-07-30,13.0,134.32,60.32,10149,10209,-60
2023-07-30,14.0,55.27,58.55,10317,10373,-56
2023-07-30,15.0,59.52,58.06,10445,10530,-85
2023-07-30,16.0,59.31,64.75,10625,10592,33
2023-07-30,17.0,71.36,92.25,10674,10712,-38
2023-07-30,18.0,164.99,520.04,10732,10687,45
2023-07-30,19.0,298.98,353.42,10598,10502,96
2023-07-30,20.0,61.49,202.8,10414,10389,25
2023-07-30,21.0,244.04,119.41,10251,10273,-22
2023-07-30,22.0,48.56,52.88,10236,10178,58
2023-07-30,23.0,48.03,50.25,10070,9800,270
2023-07-30,24.0,188.78,45.08,9447,9370,77
2023-07-31,1.0,45.11,45.83,9107,9113,-6
2023-07-31,2.0,47.03,34.5,9003,9001,2
2023-07-31,3.0,37.8,44.7,8923,8951,-28
2023-07-31,4.0,52.1,52.09,8898,8892,6
2023-07-31,5.0,68.08,55.04,8908,8894,14
2023-07-31,6.0,46.77,56.93,8949,8965,-16
2023-07-31,7.0,46.96,46.77,9127,9141,-14
2023-07-31,8.0,46.33,44.71,9482,9538,-56
2023-07-31,9.0,47.89,46.2,9814,9903,-89
2023-07-31,10.0,53.85,75.42,10163,10192,-29
2023-07-31,11.0,142.37,118.99,10406,10453,-47
2023-07-31,12.0,553.74,275.98,10608,10546,62
2023-07-31,13.0,166.13,355.89,10668,10670,-2
2023-07-31,14.0,416.64,541.45,10753,10747,6
2023-07-31,15.0,493.71,462.45,10788,10832,-44
2023-07-31,16.0,398.88,398.88,10908,10905,3
2023-07-31,17.0,72.0,321.91,10931,11029,-98
2023-07-31,18.0,100.47,249.91,10992,11011,-19
2023-07-31,19.0,61.96,72.45,10834,10703,131
2023-07-31,20.0,61.44,184.27,10544,10525,19
2023-07-31,21.0,307.01,292.85,10362,10233,129
2023-07-31,22.0,398.88,114.25,10146,10063,83
2023-07-31,23.0,196.27,59.08,9934,9927,7
2023-07-31,24.0,54.87,80.22,9626,9620,6
2023-08-01,1.0,45.7,46.72,9371,9346,25
2023-08-01,2.0,47.13,47.99,9199,9135,64
2023-08-01,3.0,56.51,54.54,9031,9015,16
2023-08-01,4.0,94.03,82.45,8951,8912,39
2023-08-01,5.0,111.0,94.01,8897,8777,120
2023-08-01,6.0,60.59,85.8,8819,8842,-23
2023-08-01,7.0,46.48,56.81,8948,9014,-66
2023-08-01,8.0,40.59,36.82,9371,9365,6
2023-08-01,9.0,45.01,37.8,9653,9672,-19
2023-08-01,10.0,44.64,37.8,9946,9973,-27
2023-08-01,11.0,43.9,37.8,10185,10204,-19
2023-08-01,12.0,39.97,39.28,10347,10401,-54
2023-08-01,13.0,47.54,49.6,10506,10562,-56
2023-08-01,14.0,58.78,86.57,10639,10630,9
2023-08-01,15.0,175.58,121.39,10681,10682,-1
2023-08-01,16.0,78.94,93.77,10716,10730,-14
2023-08-01,17.0,61.58,64.17,10754,10783,-29
2023-08-01,18.0,59.0,62.64,10777,10854,-77
2023-08-01,19.0,70.07,83.77,10716,10756,-40
2023-08-01,20.0,70.24,290.14,10612,10592,20
2023-08-01,21.0,352.01,450.45,10363,10266,97
2023-08-01,22.0,541.59,264.06,10166,10024,142
2023-08-01,23.0,513.72,224.23,9864,9811,53
2023-08-01,24.0,248.62,84.47,9468,9528,-60
2023-08-02,1.0,59.71,58.45,9320,9309,11
2023-08-02,2.0,58.41,58.35,9153,9133,20
2023-08-02,3.0,66.66,64.74,9039,9023,16
2023-08-02,4.0,71.0,73.15,8981,8967,14
2023-08-02,5.0,99.01,84.88,8964,8944,20
2023-08-02,6.0,164.98,182.64,9019,8957,62
2023-08-02,7.0,100.05,158.0,9057,9078,-21
2023-08-02,8.0,62.77,54.46,9375,9477,-102
2023-08-02,9.0,77.81,58.98,9800,9875,-75
2023-08-02,10.0,57.48,80.15,10118,10167,-49
2023-08-02,11.0,57.52,54.46,10350,10355,-5
2023-08-02,12.0,58.54,58.91,10415,10473,-58
2023-08-02,13.0,59.61,71.57,10592,10657,-65
2023-08-02,14.0,369.32,171.29,10742,10717,25
2023-08-02,15.0,65.11,98.88,10759,10772,-13
2023-08-02,16.0,101.7,101.79,10809,10794,15
2023-08-02,17.0,103.41,105.11,10814,10797,17
2023-08-02,18.0,100.48,536.9,10766,10831,-65
2023-08-02,19.0,612.86,596.3,10691,10692,-1
2023-08-02,20.0,178.55,213.68,10519,10502,17
2023-08-02,21.0,61.79,91.66,10317,10350,-33
2023-08-02,22.0,103.41,80.31,10293,10258,35
2023-08-02,23.0,267.42,72.83,10081,10044,37
2023-08-02,24.0,54.83,56.05,9720,9768,-48
2023-08-03,1.0,49.43,44.29,9525,9470,55
2023-08-03,2.0,51.61,48.34,9319,9252,67
2023-08-03,3.0,51.14,45.57,9156,9124,32
2023-08-03,4.0,38.95,39.95,9063,9008,55
2023-08-03,5.0,38.95,44.46,8981,8987,-6
2023-08-03,6.0,55.3,53.08,9075,9091,-16
2023-08-03,7.0,48.1,56.45,9258,9304,-46
2023-08-03,8.0,35.37,43.4,9615,9606,9
2023-08-03,9.0,46.07,38.63,9868,9929,-61
2023-08-03,10.0,46.96,47.53,10139,10117,22
2023-08-03,11.0,47.44,46.53,10270,10279,-9
2023-08-03,12.0,47.66,73.11,10395,10450,-55
2023-08-03,13.0,99.28,63.38,10519,10531,-12
2023-08-03,14.0,47.62,47.42,10590,10648,-58
2023-08-03,15.0,47.56,45.46,10695,10666,29
2023-08-03,16.0,59.04,49.43,10699,10720,-21
2023-08-03,17.0,54.02,79.98,10690,10712,-22
2023-08-03,18.0,48.78,53.01,10654,10678,-24
2023-08-03,19.0,49.08,48.55,10516,10517,-1
2023-08-03,20.0,48.58,56.68,10362,10375,-13
2023-08-03,21.0,89.83,65.87,10193,10176,17
2023-08-03,22.0,99.96,83.09,10136,10036,100
2023-08-03,23.0,63.85,52.92,9846,9846,0
2023-08-03,24.0,63.9,57.7,9554,9529,25
2023-08-04,1.0,45.69,48.09,9282,9265,17
2023-08-04,2.0,47.15,46.68,9116,9082,34
2023-08-04,3.0,44.12,47.02,8997,8991,6
2023-08-04,4.0,52.35,52.34,8937,8904,33
2023-08-04,5.0,85.64,93.71,8906,8902,4
2023-08-04,6.0,82.78,118.69,8972,8896,76
2023-08-04,7.0,58.88,205.24,9000,9066,-66
2023-08-04,8.0,57.58,73.07,9349,9352,-3
2023-08-04,9.0,312.3,63.63,9687,9799,-112
2023-08-04,10.0,50.48,56.94,10033,10107,-74
2023-08-04,11.0,171.65,57.55,10293,10306,-13
2023-08-04,12.0,73.95,67.44,10445,10496,-51
2023-08-04,13.0,498.36,171.37,10571,10504,67
2023-08-04,14.0,171.37,167.24,10529,10567,-38
2023-08-04,15.0,59.18,76.46,10585,10594,-9
2023-08-04,16.0,120.9,121.02,10603,10557,46
2023-08-04,17.0,59.68,96.56,10548,10652,-104
2023-08-04,18.0,83.02,129.95,10579,10678,-99
2023-08-04,19.0,59.39,260.88,10492,10464,28
2023-08-04,20.0,168.06,137.95,10299,10292,7
2023-08-04,21.0,96.46,83.84,10147,10189,-42
2023-08-04,22.0,57.62,54.88,10162,10088,74
2023-08-04,23.0,63.04,57.78,9943,9898,45
2023-08-04,24.0,92.48,138.56,9626,9495,131
2023-08-05,1.0,58.43,61.08,9246,9269,-23
2023-08-05,2.0,53.38,53.54,9118,9086,32
2023-08-05,3.0,50.71,50.72,8979,8978,1
2023-08-05,4.0,55.19,56.66,8920,8915,5
2023-08-05,5.0,47.94,53.54,8861,8850,11
2023-08-05,6.0,47.01,62.5,8848,8876,-28
2023-08-05,7.0,50.07,57.44,8821,8852,-31
2023-08-05,8.0,48.81,48.47,8985,9001,-16
2023-08-05,9.0,54.77,51.69,9237,9246,-9
2023-08-05,10.0,63.3,54.33,9512,9477,35
2023-08-05,11.0,57.14,55.23,9687,9673,14
2023-08-05,12.0,58.4,58.26,9802,9872,-70
2023-08-05,13.0,78.87,136.82,9934,9975,-41
2023-08-05,14.0,461.32,256.08,10002,9867,135
2023-08-05,15.0,206.95,209.2,9874,9876,-2
2023-08-05,16.0,179.61,189.04,9924,9925,-1
2023-08-05,17.0,353.05,307.05,10004,10028,-24
2023-08-05,18.0,126.27,99.28,10051,10221,-170
2023-08-05,19.0,110.39,161.68,10198,10156,42
2023-08-05,20.0,91.85,181.34,10035,9994,41
2023-08-05,21.0,182.81,219.21,9844,9781,63
2023-08-05,22.0,265.32,291.31,9733,9660,73
2023-08-05,23.0,497.73,314.48,9563,9472,91
2023-08-05,24.0,141.2,124.51,9228,9183,45
2023-08-06,1.0,223.02,207.6,8994,8945,49
2023-08-06,2.0,141.93,126.82,8795,8761,34
2023-08-06,3.0,76.5,96.14,8656,8703,-47
2023-08-06,4.0,58.49,53.96,8676,8685,-9
2023-08-06,5.0,58.24,56.25,8655,8661,-6
2023-08-06,6.0,48.03,53.6,8663,8657,6
2023-08-06,7.0,48.34,56.23,8595,8639,-44
2023-08-06,8.0,47.76,46.88,8728,8789,-61
2023-08-06,9.0,48.73,46.9,9042,9038,4
2023-08-06,10.0,48.28,48.3,9247,9303,-56
2023-08-06,11.0,48.52,49.01,9545,9558,-13
2023-08-06,12.0,47.48,48.02,9701,9733,-32
2023-08-06,13.0,49.15,48.53,9853,9829,24
2023-08-06,14.0,49.19,55.65,9913,9947,-34
2023-08-06,15.0,58.76,61.32,9989,10041,-52
2023-08-06,16.0,124.65,122.22,10138,10182,-44
2023-08-06,17.0,126.44,89.66,10257,10272,-15
2023-08-06,18.0,58.48,57.11,10329,10314,15
2023-08-06,19.0,48.8,61.51,10250,10264,-14
2023-08-06,20.0,65.07,156.62,10131,10001,130
2023-08-06,21.0,60.23,72.15,9862,9857,5
2023-08-06,22.0,343.78,58.73,9864,9820,44
2023-08-06,23.0,125.6,70.8,9715,9634,81
2023-08-06,24.0,96.32,89.57,9369,9319,50
2023-08-07,1.0,47.83,49.42,9103,9138,-35
2023-08-07,2.0,49.77,51.36,8987,9030,-43
2023-08-07,3.0,79.07,72.1,8947,8885,62
2023-08-07,4.0,101.81,125.13,8812,8767,45
2023-08-07,5.0,199.37,149.0,8752,8673,79
2023-08-07,6.0,87.4,165.69,8663,8689,-26
2023-08-07,7.0,87.4,90.45,8678,8709,-31
2023-08-07,8.0,64.06,49.15,8805,8875,-70
2023-08-07,9.0,48.31,48.22,9134,9149,-15
2023-08-07,10.0,122.3,73.55,9434,9400,34
2023-08-07,11.0,422.8,61.75,9627,9698,-71
2023-08-07,12.0,69.29,59.59,9905,9946,-41
2023-08-07,13.0,52.62,60.63,10072,10119,-47
2023-08-07,14.0,213.06,137.73,10232,10234,-2
2023-08-07,15.0,321.41,255.01,10283,10241,42
2023-08-07,16.0,169.03,270.31,10346,10359,-13
2023-08-07,17.0,143.69,303.41,10453,10431,22
2023-08-07,18.0,373.26,405.59,10491,10441,50
2023-08-07,19.0,541.88,449.21,10341,10252,89
2023-08-07,20.0,541.88,516.9,10115,10100,15
2023-08-07,21.0,661.3,510.17,9960,9870,90
2023-08-07,22.0,515.66,431.12,9847,9771,76
2023-08-07,23.0,395.3,304.8,9577,9496,81
2023-08-07,24.0,381.2,299.06,9201,9151,50
2023-08-08,1.0,65.6,52.69,8914,8980,-66
2023-08-08,2.0,58.88,110.72,8873,8888,-15
2023-08-08,3.0,77.0,87.89,8756,8734,22
2023-08-08,4.0,187.63,259.81,8687,8614,73
2023-08-08,5.0,388.89,270.18,8617,8539,78
2023-08-08,6.0,227.36,149.47,8607,8648,-41
2023-08-08,7.0,77.31,93.0,8816,8964,-148
2023-08-08,8.0,62.04,64.23,9297,9374,-77
2023-08-08,9.0,225.42,256.48,9647,9711,-64
2023-08-08,10.0,677.62,387.39,9877,9833,44
2023-08-08,11.0,530.74,158.92,10011,10029,-18
2023-08-08,12.0,52.4,60.2,10150,10262,-112
2023-08-08,13.0,143.78,74.91,10437,10539,-102
2023-08-08,14.0,95.88,361.12,10599,10613,-14
2023-08-08,15.0,100.0,256.07,10600,10579,21
2023-08-08,16.0,691.86,591.74,10633,10558,75
2023-08-08,17.0,99.17,361.39,10546,10558,-12
2023-08-08,18.0,109.19,262.38,10530,10547,-17
2023-08-08,19.0,129.02,398.93,10369,10216,153
2023-08-08,20.0,59.46,84.42,10035,10126,-91
2023-08-08,21.0,66.36,97.65,10026,10089,-63
2023-08-08,22.0,48.46,65.98,10087,10091,-4
2023-08-08,23.0,184.97,335.67,9818,9737,81
2023-08-08,24.0,495.28,492.93,9361,9244,117
2023-08-09,1.0,62.66,75.09,9028,9084,-56
2023-08-09,2.0,63.78,59.49,8996,9053,-57
2023-08-09,3.0,48.04,48.07,8991,8971,20
2023-08-09,4.0,46.67,46.37,8933,8944,-11
2023-08-09,5.0,47.26,47.02,8951,8931,20
2023-08-09,6.0,49.3,52.05,9031,9019,12
2023-08-09,7.0,63.73,145.88,9171,9189,-18
2023-08-09,8.0,49.21,53.3,9387,9487,-100
2023-08-09,9.0,68.97,59.68,9777,9789,-12
2023-08-09,10.0,52.25,87.65,9986,9981,5
2023-08-09,11.0,612.16,50.99,10109,10160,-51
2023-08-09,12.0,60.11,53.97,10280,10316,-36
2023-08-09,13.0,63.19,53.26,10373,10452,-79
2023-08-09,14.0,49.2,49.95,10527,10517,10
2023-08-09,15.0,59.54,57.41,10532,10589,-57
2023-08-09,16.0,49.13,49.0,10606,10550,56
2023-08-09,17.0,47.42,47.43,10520,10464,56
2023-08-09,18.0,45.99,44.24,10418,10458,-40
2023-08-09,19.0,27.67,35.01,10286,10294,-8
2023-08-09,20.0,36.78,38.19,10178,10146,32
2023-08-09,21.0,44.49,44.76,9996,9963,33
2023-08-09,22.0,46.6,44.98,9881,9876,5
2023-08-09,23.0,44.62,46.35,9697,9638,59
2023-08-09,24.0,44.77,43.62,9321,9282,39
2023-08-10,1.0,45.67,45.34,9073,9032,41
2023-08-10,2.0,48.36,44.79,8913,8824,89
2023-08-10,3.0,43.55,38.3,8737,8679,58
2023-08-10,4.0,44.83,36.3,8675,8649,26
2023-08-10,5.0,44.41,51.07,8658,8607,51
2023-08-10,6.0,50.29,50.44,8720,8749,-29
2023-08-10,7.0,51.83,56.59,8917,8948,-31
2023-08-10,8.0,49.62,45.61,9234,9288,-54
2023-08-10,9.0,50.27,43.32,9597,9591,6
2023-08-10,10.0,45.8,37.78,9796,9802,-6
2023-08-10,11.0,39.17,34.39,10005,10063,-58
2023-08-10,12.0,33.22,36.52,10167,10195,-28
2023-08-10,13.0,47.27,42.56,10257,10228,29
2023-08-10,14.0,49.25,48.11,10280,10299,-19
2023-08-10,15.0,51.61,55.4,10334,10315,19
2023-08-10,16.0,60.43,51.81,10332,10355,-23
2023-08-10,17.0,49.44,49.45,10369,10349,20
2023-08-10,18.0,48.38,42.58,10304,10335,-31
2023-08-10,19.0,34.7,46.59,10205,10176,29
2023-08-10,20.0,49.82,49.92,10029,10008,21
2023-08-10,21.0,51.42,71.45,9890,9895,-5
2023-08-10,22.0,549.87,250.0,9886,9757,129
2023-08-10,23.0,311.05,173.96,9562,9462,100
2023-08-10,24.0,74.08,73.39,9191,9223,-32
2023-08-11,1.0,48.3,55.45,9043,9023,20
2023-08-11,2.0,151.39,60.04,8908,8865,43
2023-08-11,3.0,53.28,50.48,8770,8780,-10
2023-08-11,4.0,49.08,49.08,8729,8748,-19
2023-08-11,5.0,43.14,49.3,8742,8720,22
2023-08-11,6.0,44.32,48.06,8802,8830,-28
2023-08-11,7.0,48.05,48.03,8941,9000,-59
2023-08-11,8.0,48.18,46.79,9252,9313,-61
2023-08-11,9.0,44.47,39.3,9595,9620,-25
2023-08-11,10.0,48.16,45.85,9818,9803,15
2023-08-11,11.0,44.84,44.82,9962,9981,-19
2023-08-11,12.0,44.36,46.16,10077,10089,-12
2023-08-11,13.0,48.51,48.49,10178,10176,2
2023-08-11,14.0,51.77,51.24,10212,10248,-36
2023-08-11,15.0,53.11,54.65,10242,10288,-46
2023-08-11,16.0,63.15,53.0,10298,10328,-30
2023-08-11,17.0,50.0,51.2,10334,10355,-21
2023-08-11,18.0,49.35,49.88,10272,10364,-92
2023-08-11,19.0,52.03,55.95,10189,10238,-49
2023-08-11,20.0,70.98,239.28,10044,10032,12
2023-08-11,21.0,768.35,592.07,9798,9717,81
2023-08-11,22.0,666.92,582.3,9715,9646,69
2023-08-11,23.0,524.82,430.45,9503,9428,75
2023-08-11,24.0,65.55,320.9,9153,9157,-4
2023-08-12,1.0,477.67,491.0,8969,8898,71
2023-08-12,2.0,421.6,341.07,8766,8709,57
2023-08-12,3.0,95.83,90.7,8625,8684,-59
2023-08-12,4.0,64.58,62.72,8666,8728,-62
2023-08-12,5.0,67.5,61.16,8720,8750,-30
2023-08-12,6.0,63.77,71.3,8753,8774,-21
2023-08-12,7.0,82.84,110.8,8755,8759,-4
2023-08-12,8.0,84.72,71.26,8848,8885,-37
2023-08-12,9.0,241.08,129.92,9084,9109,-25
2023-08-12,10.0,165.16,125.63,9360,9326,34
2023-08-12,11.0,283.83,94.08,9513,9463,50
2023-08-12,12.0,82.72,65.64,9574,9581,-7
2023-08-12,13.0,48.8,48.86,9631,9690,-59
2023-08-12,14.0,39.91,30.67,9737,9851,-114
2023-08-12,15.0,27.29,27.44,9903,9950,-47
2023-08-12,16.0,33.26,38.79,9992,9952,40
2023-08-12,17.0,49.2,71.08,9931,9979,-48
2023-08-12,18.0,438.6,365.94,10005,9944,61
2023-08-12,19.0,60.67,62.08,9841,9890,-49
2023-08-12,20.0,63.61,417.82,9779,9778,1
2023-08-12,21.0,494.67,335.08,9614,9514,100
2023-08-12,22.0,57.95,420.92,9527,9477,50
2023-08-12,23.0,495.56,356.77,9358,9280,78
2023-08-12,24.0,160.22,196.16,9062,9028,34
2023-08-13,1.0,210.93,162.43,8853,8812,41
2023-08-13,2.0,297.82,147.59,8712,8710,2
2023-08-13,3.0,64.61,64.01,8632,8696,-64
2023-08-13,4.0,75.85,69.88,8668,8696,-28
2023-08-13,5.0,71.31,80.36,8658,8713,-55
2023-08-13,6.0,65.8,70.43,8696,8706,-10
2023-08-13,7.0,63.49,71.18,8627,8667,-40
2023-08-13,8.0,63.16,56.12,8732,8796,-64
2023-08-13,9.0,53.94,48.9,9014,9001,13
2023-08-13,10.0,48.62,49.28,9225,9268,-43
2023-08-13,11.0,52.94,51.28,9463,9523,-60
2023-08-13,12.0,51.68,53.31,9730,9742,-12
2023-08-13,13.0,59.67,59.36,9894,9913,-19
2023-08-13,14.0,57.99,62.56,10032,10047,-15
2023-08-13,15.0,63.48,65.92,10111,10162,-51
2023-08-13,16.0,97.69,105.54,10249,10285,-36
2023-08-13,17.0,472.58,521.98,10391,10287,104
2023-08-13,18.0,476.5,596.05,10285,10345,-60
2023-08-13,19.0,79.72,560.12,10350,10360,-10
2023-08-13,20.0,682.19,854.39,10301,10274,27
2023-08-13,21.0,907.27,904.97,10159,10106,53
2023-08-13,22.0,914.95,783.41,10059,9943,116
2023-08-13,23.0,680.52,322.07,9779,9710,69
2023-08-13,24.0,185.4,91.84,9391,9414,-23
2023-08-14,1.0,47.51,49.74,9235,9254,-19
2023-08-14,2.0,63.45,64.76,9117,9093,24
2023-08-14,3.0,56.37,70.19,8998,8969,29
2023-08-14,4.0,61.64,63.42,8906,8918,-12
2023-08-14,5.0,60.12,57.91,8896,8926,-30
2023-08-14,6.0,50.7,54.53,9030,9023,7
2023-08-14,7.0,111.83,63.49,9189,9218,-29
2023-08-14,8.0,64.85,52.77,9539,9617,-78
2023-08-14,9.0,60.83,55.03,9966,10031,-65
2023-08-14,10.0,91.1,64.2,10309,10338,-29
2023-08-14,11.0,390.07,77.76,10545,10634,-89
2023-08-14,12.0,259.79,218.46,10773,10816,-43
2023-08-14,13.0,88.39,141.67,10880,10882,-2
2023-08-14,14.0,689.48,550.01,10975,10982,-7
2023-08-14,15.0,675.41,653.84,11016,11086,-70
2023-08-14,16.0,675.41,675.41,11129,11221,-92
2023-08-14,17.0,671.41,654.68,11242,11264,-22
2023-08-14,18.0,491.68,495.82,11202,11218,-16
2023-08-14,19.0,465.22,491.44,11016,11032,-16
2023-08-14,20.0,507.94,710.03,10844,10833,11
2023-08-14,21.0,637.71,559.89,10612,10585,27
2023-08-14,22.0,492.11,349.73,10460,10399,61
2023-08-14,23.0,135.72,233.76,10111,10143,-32
2023-08-14,24.0,157.87,173.86,9749,9729,20
2023-08-15,1.0,190.96,142.91,9475,9415,60
2023-08-15,2.0,88.67,68.99,9268,9301,-33
2023-08-15,3.0,61.54,53.17,9196,9129,67
2023-08-15,4.0,42.89,49.28,9034,9069,-35
2023-08-15,5.0,56.07,59.62,9078,9089,-11
2023-08-15,6.0,64.15,155.44,9173,9221,-48
2023-08-15,7.0,248.3,273.66,9396,9357,39
2023-08-15,8.0,153.86,71.54,9611,9662,-51
2023-08-15,9.0,543.72,320.14,9986,9998,-12
2023-08-15,10.0,317.64,111.68,10235,10246,-11
2023-08-15,11.0,196.96,101.28,10442,10506,-64
2023-08-15,12.0,93.37,117.42,10700,10703,-3
2023-08-15,13.0,97.21,269.41,10781,10877,-96
2023-08-15,14.0,529.1,523.54,10972,11003,-31
2023-08-15,15.0,651.15,576.94,11056,11102,-46
2023-08-15,16.0,385.13,339.04,11184,11252,-68
2023-08-15,17.0,345.93,377.97,11295,11314,-19
2023-08-15,18.0,545.31,511.29,11259,11214,45
2023-08-15,19.0,92.1,666.09,11009,10904,105
2023-08-15,20.0,704.08,737.28,10704,10701,3
2023-08-15,21.0,512.6,653.3,10538,10557,-19
2023-08-15,22.0,511.56,513.61,10453,10479,-26
2023-08-15,23.0,455.37,292.19,10192,10191,1
2023-08-15,24.0,51.38,44.11,9835,9927,-92
2023-08-16,1.0,52.4,44.09,9714,9690,24
2023-08-16,2.0,53.98,38.44,9508,9450,58
2023-08-16,3.0,32.03,45.98,9316,9272,44
2023-08-16,4.0,51.05,164.18,9201,9137,64
2023-08-16,5.0,199.17,342.85,9077,8961,116
2023-08-16,6.0,145.8,145.93,9029,9039,-10
2023-08-16,7.0,144.14,133.51,9231,9268,-37
2023-08-16,8.0,69.41,59.72,9552,9614,-62
2023-08-16,9.0,93.28,61.23,9904,9980,-76
2023-08-16,10.0,117.39,61.97,10199,10206,-7
2023-08-16,11.0,60.42,59.23,10361,10395,-34
2023-08-16,12.0,90.42,66.96,10524,10583,-59
2023-08-16,13.0,89.24,114.3,10667,10714,-47
2023-08-16,14.0,400.01,329.51,10781,10772,9
2023-08-16,15.0,375.15,299.48,10795,10754,41
2023-08-16,16.0,96.56,353.03,10798,10836,-38
2023-08-16,17.0,621.05,620.25,10865,10928,-63
2023-08-16,18.0,682.57,668.88,10902,10909,-7
2023-08-16,19.0,635.59,673.05,10751,10763,-12
2023-08-16,20.0,663.67,867.62,10591,10558,33
2023-08-16,21.0,904.22,908.61,10365,10318,47
2023-08-16,22.0,851.47,875.65,10242,10252,-10
2023-08-16,23.0,738.62,586.82,10028,9934,94
2023-08-16,24.0,115.1,215.64,9602,9560,42
2023-08-17,1.0,76.87,71.91,9340,9386,-46
2023-08-17,2.0,60.43,47.97,9274,9272,2
2023-08-17,3.0,38.3,37.96,9169,9185,-16
2023-08-17,4.0,37.43,36.68,9130,9106,24
2023-08-17,5.0,48.38,49.04,9112,9136,-24
2023-08-17,6.0,53.61,52.88,9226,9216,10
2023-08-17,7.0,50.54,52.88,9359,9403,-44
2023-08-17,8.0,48.81,40.49,9680,9746,-66
2023-08-17,9.0,43.55,41.26,10043,10078,-35
2023-08-17,10.0,51.01,48.99,10327,10316,11
2023-08-17,11.0,56.26,57.82,10528,10638,-110
2023-08-17,12.0,61.25,77.61,10843,10894,-51
2023-08-17,13.0,464.9,157.8,11041,10983,58
2023-08-17,14.0,114.91,368.4,11085,11160,-75
2023-08-17,15.0,333.34,501.17,11224,11246,-22
2023-08-17,16.0,401.23,307.72,11319,11271,48
2023-08-17,17.0,501.17,610.36,11282,11244,38
2023-08-17,18.0,609.87,803.51,11195,11190,5
2023-08-17,19.0,738.07,753.43,11047,11014,33
2023-08-17,20.0,375.25,671.55,10821,10869,-48
2023-08-17,21.0,419.92,511.17,10680,10709,-29
2023-08-17,22.0,637.75,380.37,10626,10504,122
2023-08-17,23.0,99.46,94.73,10176,10246,-70
2023-08-17,24.0,78.6,72.39,9960,9954,6
2023-08-18,1.0,86.52,53.6,9661,9649,12
2023-08-18,2.0,49.42,41.59,9471,9451,20
2023-08-18,3.0,35.31,34.88,9324,9236,88
2023-08-18,4.0,33.23,33.18,9164,9080,84
2023-08-18,5.0,37.12,35.84,9082,9101,-19
2023-08-18,6.0,36.83,38.59,9146,9152,-6
2023-08-18,7.0,49.42,55.0,9341,9381,-40
2023-08-18,8.0,57.62,62.3,9654,9649,5
2023-08-18,9.0,199.99,177.79,9924,9835,89
2023-08-18,10.0,268.7,397.27,9994,9869,125
2023-08-18,11.0,422.86,380.59,10001,10016,-15
2023-08-18,12.0,284.5,208.06,10110,10177,-67
2023-08-18,13.0,159.95,89.75,10297,10289,8
2023-08-18,14.0,93.24,85.38,10342,10360,-18
2023-08-18,15.0,164.24,159.63,10328,10303,25
2023-08-18,16.0,273.2,112.25,10267,10259,8
2023-08-18,17.0,58.56,53.06,10256,10263,-7
2023-08-18,18.0,52.43,42.67,10198,10158,40
2023-08-18,19.0,26.81,24.56,9966,10016,-50
2023-08-18,20.0,0.0,19.83,9841,9904,-63
2023-08-18,21.0,20.75,23.89,9769,9824,-55
2023-08-18,22.0,34.97,51.17,9783,9782,1
2023-08-18,23.0,43.63,56.17,9627,9501,126
2023-08-18,24.0,34.98,44.44,9297,9252,45
2023-08-19,1.0,52.22,50.75,9081,9057,24
2023-08-19,2.0,51.76,50.71,8927,8889,38
2023-08-19,3.0,56.46,46.56,8799,8771,28
2023-08-19,4.0,41.94,38.07,8748,8681,67
2023-08-19,5.0,51.09,52.92,8683,8684,-1
2023-08-19,6.0,47.9,53.3,8679,8723,-44
2023-08-19,7.0,55.67,58.41,8727,8771,-44
2023-08-19,8.0,56.11,56.64,8845,8875,-30
2023-08-19,9.0,66.36,59.7,9093,9116,-23
2023-08-19,10.0,65.3,60.46,9306,9305,1
2023-08-19,11.0,89.2,71.02,9451,9468,-17
2023-08-19,12.0,57.0,56.75,9571,9560,11
2023-08-19,13.0,56.03,56.0,9610,9562,48
2023-08-19,14.0,56.19,55.72,9550,9540,10
2023-08-19,15.0,56.71,56.48,9561,9514,47
2023-08-19,16.0,56.34,56.48,9498,9486,12
2023-08-19,17.0,65.52,206.25,9493,9507,-14
2023-08-19,18.0,482.72,330.81,9541,9423,118
2023-08-19,19.0,107.14,274.03,9331,9320,11
2023-08-19,20.0,265.73,438.33,9224,9256,-32
2023-08-19,21.0,247.89,267.92,9190,9214,-24
2023-08-19,22.0,409.96,283.27,9275,9273,2
2023-08-19,23.0,295.23,196.27,9171,9132,39
2023-08-19,24.0,182.76,153.98,8960,8911,49
2023-08-20,1.0,309.66,189.78,8761,8772,-11
2023-08-20,2.0,105.17,100.58,8669,8672,-3
2023-08-20,3.0,88.65,82.65,8614,8594,20
2023-08-20,4.0,59.5,62.0,8561,8547,14
2023-08-20,5.0,74.18,73.39,8533,8527,6
2023-08-20,6.0,74.18,60.74,8534,8557,-23
